Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy
Oman,1966,OMN,0.049,0.0,0.0
Oman,1967,OMN,0.221,0.0,0.0
Oman,1968,OMN,0.256,0.0,0.0
Oman,1969,OMN,0.363,0.0,0.0
Oman,1970,OMN,0.354,0.0,0.0
Oman,1971,OMN,3.072,0.0,0.0
Oman,1972,OMN,2.981,0.0,0.0
Oman,1973,OMN,2.926,0.0,0.0
Oman,1974,OMN,3.124,0.0,0.0
Oman,1975,OMN,9.31,0.0,0.0
Oman,1976,OMN,10.213,0.0,0.0
Oman,1977,OMN,9.938,0.0,0.0
Oman,1978,OMN,8.652,0.0,0.0
Oman,1979,OMN,8.13,0.0,0.0
Oman,1980,OMN,6.034,0.0,0.0
Oman,1981,OMN,5.687,0.0,0.0
Oman,1982,OMN,5.127,0.0,0.0
Oman,1983,OMN,6.37,0.0,0.0
Oman,1984,OMN,6.455,0.0,0.0
Oman,1985,OMN,6.523,0.0,0.0
Oman,1986,OMN,6.974,0.0,0.0
Oman,1987,OMN,6.292,0.0,0.0
Oman,1988,OMN,6.65,0.0,0.0
Oman,1989,OMN,5.99,0.0,0.0
Oman,1990,OMN,6.398,0.0,0.0
Oman,1991,OMN,6.297,0.0,0.0
Oman,1992,OMN,6.168,0.0,0.0
Oman,1993,OMN,6.574,0.0,0.0
Oman,1994,OMN,8.39,0.0,0.0
Oman,1995,OMN,8.873,0.0,0.0
Oman,1996,OMN,8.437,0.0,0.0
Oman,1997,OMN,8.282,0.0,0.0
Oman,1998,OMN,8.343,0.0,0.0
Oman,1999,OMN,9.799,0.0,0.0
Oman,2000,OMN,10.51,0.0,0.0
Oman,2001,OMN,9.744,0.0,0.0
Oman,2002,OMN,11.544,0.0,0.0
Oman,2003,OMN,14.622,0.0,0.0
Oman,2004,OMN,12.162,0.0,0.0
Oman,2005,OMN,12.942,0.0,0.0
Oman,2006,OMN,16.085,0.0,0.0
Oman,2007,OMN,17.629,0.0,0.0
Oman,2008,OMN,18.06,0.0,0.0
Oman,2009,OMN,16.577,0.0,0.0
Oman,2010,OMN,18.651,0.0,0.0
Oman,2011,OMN,18.625,0.0,0.0
Oman,2012,OMN,17.791,0.0,0.0
Oman,2013,OMN,17.107,0.801,0.001
Oman,2014,OMN,16.537,0.763,0.001
Oman,2015,OMN,16.221,2.238,0.003
Oman,2016,OMN,15.086,2.401,0.003
Oman,2017,OMN,14.622,8.573,0.011
Oman,2018,OMN,15.372,8.501,0.01
Oman,2019,OMN,15.69,13.616,0.017
Oman,2020,OMN,15.886,87.334,0.109
Oman,2021,OMN,16.674,439.254,0.496
Oman,2022,OMN,16.488,1018.87,1.136
Oman,2023,OMN,15.806,983.601,1.142
Oman,2024,OMN,15.651,942.92,1.115
Pakistan,1965,PAK,0.322,116.862,7.456
Pakistan,1966,PAK,0.319,113.662,7.4
Pakistan,1967,PAK,0.329,130.955,7.924
Pakistan,1968,PAK,0.367,152.991,8.392
Pakistan,1969,PAK,0.346,156.861,8.814
Pakistan,1970,PAK,0.341,134.867,7.922
Pakistan,1971,PAK,0.314,171.296,10.942
Pakistan,1972,PAK,0.297,175.309,12.553
Pakistan,1973,PAK,0.306,179.654,12.396
Pakistan,1974,PAK,0.317,175.359,11.496
Pakistan,1975,PAK,0.334,195.821,12.61
Pakistan,1976,PAK,0.318,206.201,13.489
Pakistan,1977,PAK,0.329,237.377,14.816
Pakistan,1978,PAK,0.341,285.396,17.203
Pakistan,1979,PAK,0.356,298.056,17.059
Pakistan,1980,PAK,0.388,299.999,16.12
Pakistan,1981,PAK,0.399,300.457,15.652
Pakistan,1982,PAK,0.417,325.611,15.973
Pakistan,1983,PAK,0.434,364.313,17.322
Pakistan,1984,PAK,0.447,365.968,16.962
Pakistan,1985,PAK,0.477,368.298,16.764
Pakistan,1986,PAK,0.483,340.47,15.108
Pakistan,1987,PAK,0.504,432.633,17.737
Pakistan,1988,PAK,0.53,438.542,17.499
Pakistan,1989,PAK,0.537,431.327,16.76
Pakistan,1990,PAK,0.584,408.585,15.694
Pakistan,1991,PAK,0.562,423.006,15.851
Pakistan,1992,PAK,0.583,448.43,16.468
Pakistan,1993,PAK,0.608,479.659,16.362
Pakistan,1994,PAK,0.643,457.345,15.512
Pakistan,1995,PAK,0.621,469.491,15.541
Pakistan,1996,PAK,0.675,497.133,15.909
Pakistan,1997,PAK,0.658,359.502,12.213
Pakistan,1998,PAK,0.66,457.037,14.898
Pakistan,1999,PAK,0.66,396.742,12.713
Pakistan,2000,PAK,0.671,333.608,10.753
Pakistan,2001,PAK,0.662,334.37,10.829
Pakistan,2002,PAK,0.677,361.109,11.551
Pakistan,2003,PAK,0.677,420.54,12.784
Pakistan,2004,PAK,0.728,434.419,12.115
Pakistan,2005,PAK,0.741,470.358,12.98
Pakistan,2006,PAK,0.768,450.153,11.995
Pakistan,2007,PAK,0.804,456.67,11.84
Pakistan,2008,PAK,0.78,380.683,10.105
Pakistan,2009,PAK,0.763,388.284,10.194
Pakistan,2010,PAK,0.74,389.808,10.436
Pakistan,2011,PAK,0.734,389.356,10.606
Pakistan,2012,PAK,0.725,134.427,3.989
Pakistan,2013,PAK,0.702,385.099,10.559
Pakistan,2014,PAK,0.704,391.039,10.733
Pakistan,2015,PAK,0.667,394.481,10.407
Pakistan,2016,PAK,0.803,417.8,10.286
Pakistan,2017,PAK,0.949,380.361,8.975
Pakistan,2018,PAK,0.897,376.307,8.879
Pakistan,2019,PAK,0.827,437.188,10.438
Pakistan,2020,PAK,0.917,464.741,11.468
Pakistan,2021,PAK,1.017,438.92,9.927
Pakistan,2022,PAK,0.87,421.589,10.571
Pakistan,2023,PAK,0.755,444.041,12.266
Pakistan,2024,PAK,0.716,438.377,12.507
Peru,1965,PER,1.016,619.982,13.37
Peru,1966,PER,1.094,648.92,11.784
Peru,1967,PER,1.096,706.895,12.979
Peru,1968,PER,1.131,737.618,13.683
Peru,1969,PER,1.161,780.796,14.797
Peru,1970,PER,1.316,727.505,13.698
Peru,1971,PER,1.343,911.611,16.812
Peru,1972,PER,1.277,916.867,19.407
Peru,1973,PER,1.352,957.697,18.347
Peru,1974,PER,1.426,1024.309,17.471
Peru,1975,PER,1.43,1044.568,17.284
Peru,1976,PER,1.425,1072.564,17.841
Peru,1977,PER,1.446,1085.821,18.371
Peru,1978,PER,1.357,1082.091,18.813
Peru,1979,PER,1.312,1129.667,19.402
Peru,1980,PER,1.386,1136.91,18.693
Peru,1981,PER,1.35,1261.243,20.246
Peru,1982,PER,1.293,1304.036,21.326
Peru,1983,PER,1.09,1228.088,23.572
Peru,1984,PER,1.076,1283.917,23.966
Peru,1985,PER,0.99,1353.265,26.356
Peru,1986,PER,1.082,1413.01,26.158
Peru,1987,PER,1.248,1488.737,25.82
Peru,1988,PER,1.188,1395.307,25.476
Peru,1989,PER,1.011,1376.483,27.945
Peru,1990,PER,0.972,1340.262,28.065
Peru,1991,PER,0.923,1438.274,31.07
Peru,1992,PER,0.915,1191.018,26.897
Peru,1993,PER,1.02,1414.365,29.879
Peru,1994,PER,1.012,1498.24,29.688
Peru,1995,PER,1.033,1494.174,27.773
Peru,1996,PER,0.996,1508.967,27.724
Peru,1997,PER,1.098,1471.458,28.091
Peru,1998,PER,1.09,1505.609,28.377
Peru,1999,PER,1.129,1559.07,29.158
Peru,2000,PER,1.078,1707.986,31.45
Peru,2001,PER,0.937,1823.589,34.392
Peru,2002,PER,0.938,1838.974,34.293
Peru,2003,PER,0.903,1859.735,35.519
Peru,2004,PER,1.023,1726.663,31.152
Peru,2005,PER,1.079,1761.28,30.827
Peru,2006,PER,0.999,1920.29,33.532
Peru,2007,PER,1.212,1900.886,30.645
Peru,2008,PER,1.239,1839.292,27.606
Peru,2009,PER,1.364,1921.789,28.469
Peru,2010,PER,1.461,1945.591,25.513
Peru,2011,PER,1.444,2060.461,24.656
Peru,2012,PER,1.54,2125.994,24.827
Peru,2013,PER,1.433,2168.512,24.991
Peru,2014,PER,1.64,2179.851,24.772
Peru,2015,PER,1.615,2269.006,24.89
Peru,2016,PER,1.707,2249.626,23.56
Peru,2017,PER,1.747,2633.602,27.624
Peru,2018,PER,1.756,2773.248,28.247
Peru,2019,PER,1.808,2775.752,28.051
Peru,2020,PER,1.438,2677.881,31.113
Peru,2021,PER,1.808,2779.561,28.608
Peru,2022,PER,1.935,2602.896,26.155
Peru,2023,PER,1.952,2553.576,25.562
Peru,2024,PER,2.053,2872.878,26.656
Philippines,1965,PHL,0.428,131.97,6.92
Philippines,1966,PHL,0.479,125.597,6.15
Philippines,1967,PHL,0.526,134.792,6.253
Philippines,1968,PHL,0.624,134.063,5.47
Philippines,1969,PHL,0.623,137.522,5.357
Philippines,1970,PHL,0.658,154.829,6.064
Philippines,1971,PHL,0.715,139.399,5.21
Philippines,1972,PHL,0.67,155.564,5.612
Philippines,1973,PHL,0.782,163.658,5.42
Philippines,1974,PHL,0.741,138.368,5.016
Philippines,1975,PHL,0.771,149.833,5.107
Philippines,1976,PHL,0.812,179.713,6.055
Philippines,1977,PHL,0.826,132.423,4.266
Philippines,1978,PHL,0.82,171.534,5.425
Philippines,1979,PHL,0.812,213.498,6.633
Philippines,1980,PHL,0.767,336.641,10.906
Philippines,1981,PHL,0.699,457.758,15.241
Philippines,1982,PHL,0.686,447.624,15.349
Philippines,1983,PHL,0.674,506.643,17.136
Philippines,1984,PHL,0.573,584.562,22.343
Philippines,1985,PHL,0.505,615.694,25.027
Philippines,1986,PHL,0.511,602.532,24.82
Philippines,1987,PHL,0.558,513.69,20.009
Philippines,1988,PHL,0.626,564.482,20.495
Philippines,1989,PHL,0.634,584.86,19.718
Philippines,1990,PHL,0.649,561.027,18.763
Philippines,1991,PHL,0.666,501.465,17.445
Philippines,1992,PHL,0.725,457.267,15.153
Philippines,1993,PHL,0.716,469.144,14.536
Philippines,1994,PHL,0.775,522.076,15.869
Philippines,1995,PHL,0.839,517.15,14.08
Philippines,1996,PHL,0.837,553.351,14.387
Philippines,1997,PHL,0.936,534.09,13.018
Philippines,1998,PHL,0.889,553.211,13.896
Philippines,1999,PHL,0.865,705.874,17.887
Philippines,2000,PHL,0.898,728.35,18.729
Philippines,2001,PHL,0.857,641.948,17.257
Philippines,2002,PHL,0.837,617.273,16.848
Philippines,2003,PHL,0.82,615.339,16.612
Philippines,2004,PHL,0.833,641.449,17.238
Philippines,2005,PHL,0.822,608.5,16.653
Philippines,2006,PHL,0.733,664.144,19.318
Philippines,2007,PHL,0.769,608.45,17.341
Philippines,2008,PHL,0.826,654.205,18.352
Philippines,2009,PHL,0.801,634.69,17.917
Philippines,2010,PHL,0.854,559.854,15.667
Philippines,2011,PHL,0.845,602.728,16.874
Philippines,2012,PHL,0.873,622.831,17.177
Philippines,2013,PHL,0.929,590.285,15.493
Philippines,2014,PHL,0.964,584.263,14.804
Philippines,2015,PHL,1.054,612.672,14.375
Philippines,2016,PHL,1.126,633.259,13.798
Philippines,2017,PHL,1.235,652.938,13.161
Philippines,2018,PHL,1.278,650.076,12.831
Philippines,2019,PHL,1.287,616.769,11.974
Philippines,2020,PHL,1.173,593.568,12.827
Philippines,2021,PHL,1.24,629.372,12.948
Philippines,2022,PHL,1.325,658.013,13.032
Philippines,2023,PHL,1.401,689.676,12.922
Philippines,2024,PHL,1.51,726.649,12.818
Poland,1965,POL,7.894,82.144,0.331
Poland,1966,POL,7.996,82.603,0.33
Poland,1967,POL,8.138,87.84,0.343
Poland,1968,POL,8.597,91.605,0.335
Poland,1969,POL,9.076,77.732,0.268
Poland,1970,POL,9.347,156.835,0.517
Poland,1971,POL,9.548,142.624,0.459
Poland,1972,POL,9.972,143.851,0.442
Poland,1973,POL,10.068,142.24,0.433
Poland,1974,POL,10.292,197.037,0.586
Poland,1975,POL,11.035,182.166,0.507
Poland,1976,POL,11.608,149.908,0.4
Poland,1977,POL,12.07,180.898,0.467
Poland,1978,POL,12.334,178.57,0.443
Poland,1979,POL,12.52,163.68,0.404
Poland,1980,POL,13.024,205.192,0.488
Poland,1981,POL,11.393,188.762,0.503
Poland,1982,POL,11.618,141.492,0.373
Poland,1983,POL,11.512,158.147,0.419
Poland,1984,POL,11.718,135.188,0.348
Poland,1985,POL,11.949,171.638,0.436
Poland,1986,POL,12.065,145.591,0.362
Poland,1987,POL,12.312,138.508,0.335
Poland,1988,POL,11.747,139.466,0.345
Poland,1989,POL,11.13,126.293,0.326
Poland,1990,POL,9.889,107.947,0.339
Poland,1991,POL,9.786,110.547,0.356
Poland,1992,POL,9.528,118.56,0.4
Poland,1993,POL,9.53,112.912,0.382
Poland,1994,POL,9.388,129.7,0.459
Poland,1995,POL,9.448,142.157,0.492
Poland,1996,POL,9.831,150.668,0.497
Poland,1997,POL,9.575,155.963,0.519
Poland,1998,POL,8.845,185.577,0.644
Poland,1999,POL,8.598,172.388,0.61
Poland,2000,POL,8.294,171.324,0.644
Poland,2001,POL,8.191,205.212,0.777
Poland,2002,POL,8.0,202.601,0.775
Poland,2003,POL,8.343,173.817,0.642
Poland,2004,POL,8.479,231.635,0.849
Poland,2005,POL,8.461,302.944,1.088
Poland,2006,POL,8.836,350.693,1.203
Poland,2007,POL,8.83,439.771,1.515
Poland,2008,POL,8.67,636.96,2.154
Poland,2009,POL,8.312,834.035,2.923
Poland,2010,POL,8.768,1025.493,3.379
Poland,2011,POL,8.726,1203.283,3.959
Poland,2012,POL,8.518,1510.411,5.13
Poland,2013,POL,8.41,1491.093,5.052
Poland,2014,POL,8.086,1682.429,5.922
Poland,2015,POL,8.168,1836.438,6.387
Poland,2016,POL,8.449,1762.395,5.878
Poland,2017,POL,8.796,1865.879,5.924
Poland,2018,POL,8.779,1792.17,5.621
Poland,2019,POL,8.304,2078.271,6.71
Poland,2020,POL,7.914,2279.751,7.663
Poland,2021,POL,8.693,2438.521,7.599
Poland,2022,POL,8.203,2884.857,9.37
Poland,2023,POL,7.307,3414.776,11.752
Poland,2024,POL,7.08,3786.503,13.045
Portugal,1965,PRT,1.303,1314.852,23.804
Portugal,1966,PRT,1.334,1722.242,28.51
Portugal,1967,PRT,1.401,1788.976,27.599
Portugal,1968,PRT,1.475,1716.698,25.873
Portugal,1969,PRT,1.667,2102.474,29.12
Portugal,1970,PRT,1.757,1926.689,22.028
Portugal,1971,PRT,1.885,2024.707,21.052
Portugal,1972,PRT,2.077,2272.844,22.079
Portugal,1973,PRT,2.231,2346.087,20.889
Portugal,1974,PRT,2.279,2462.359,21.231
Portugal,1975,PRT,2.317,2019.434,17.717
Portugal,1976,PRT,2.398,1505.432,13.495
Portugal,1977,PRT,2.395,3010.603,24.302
Portugal,1978,PRT,2.363,3218.321,24.987
Portugal,1979,PRT,2.572,3306.682,24.47
Portugal,1980,PRT,2.742,2382.711,18.268
Portugal,1981,PRT,2.745,1515.975,11.879
Portugal,1982,PRT,2.933,2056.286,14.992
Portugal,1983,PRT,3.013,2373.749,16.798
Portugal,1984,PRT,2.892,2841.311,19.397
Portugal,1985,PRT,2.719,3147.989,21.129
Portugal,1986,PRT,3.024,2556.139,16.18
Portugal,1987,PRT,3.119,2733.831,16.933
Portugal,1988,PRT,3.255,3600.466,20.145
Portugal,1989,PRT,4.082,1823.258,9.381
Portugal,1990,PRT,4.536,2763.334,13.736
Portugal,1991,PRT,4.702,2774.825,13.248
Portugal,1992,PRT,5.116,1575.055,7.339
Portugal,1993,PRT,4.961,2664.782,12.161
Portugal,1994,PRT,5.025,3267.96,14.334
Portugal,1995,PRT,5.433,2635.45,10.868
Portugal,1996,PRT,5.145,4391.677,17.71
Portugal,1997,PRT,5.407,3947.163,15.714
Portugal,1998,PRT,5.828,3906.392,14.322
Portugal,1999,PRT,6.547,2393.829,8.619
Portugal,2000,PRT,6.37,3522.575,12.409
Portugal,2001,PRT,6.296,4250.475,14.858
Portugal,2002,PRT,6.682,2618.802,9.233
Portugal,2003,PRT,6.168,4671.599,16.157
Portugal,2004,PRT,6.421,3249.702,11.475
Portugal,2005,PRT,6.63,2177.983,7.701
Portugal,2006,PRT,6.163,4128.458,14.808
Portugal,2007,PRT,5.915,4318.51,15.435
Portugal,2008,PRT,5.681,3902.855,14.553
Portugal,2009,PRT,5.403,4894.613,18.133
Portugal,2010,PRT,5.0,7478.252,26.402
Portugal,2011,PRT,4.905,6414.313,23.66
Portugal,2012,PRT,4.749,5218.018,20.965
Portugal,2013,PRT,4.604,7689.539,28.202
Portugal,2014,PRT,4.607,8208.471,29.761
Portugal,2015,PRT,5.037,6532.621,23.685
Portugal,2016,PRT,4.863,8332.562,28.268
Portugal,2017,PRT,5.34,5957.793,20.606
Portugal,2018,PRT,4.972,7609.874,26.2
Portugal,2019,PRT,4.6,7090.821,25.366
Portugal,2020,PRT,4.025,7710.728,30.635
Portugal,2021,PRT,3.878,8122.087,32.197
Portugal,2022,PRT,3.909,7146.849,28.753
Portugal,2023,PRT,3.607,8676.168,34.67
Portugal,2024,PRT,3.409,10090.192,39.741
Qatar,1965,QAT,98.115,0.0,0.0
Qatar,1966,QAT,86.872,0.0,0.0
Qatar,1967,QAT,82.047,0.0,0.0
Qatar,1968,QAT,77.104,0.0,0.0
Qatar,1969,QAT,69.55,0.0,0.0
Qatar,1970,QAT,64.978,0.0,0.0
Qatar,1971,QAT,69.615,0.0,0.0
Qatar,1972,QAT,73.543,0.0,0.0
Qatar,1973,QAT,76.966,0.0,0.0
Qatar,1974,QAT,59.077,0.0,0.0
Qatar,1975,QAT,56.692,0.0,0.0
Qatar,1976,QAT,49.628,0.0,0.0
Qatar,1977,QAT,44.019,0.0,0.0
Qatar,1978,QAT,43.51,0.0,0.0
Qatar,1979,QAT,55.46,0.0,0.0
Qatar,1980,QAT,47.426,0.0,0.0
Qatar,1981,QAT,43.763,0.0,0.0
Qatar,1982,QAT,39.614,0.0,0.0
Qatar,1983,QAT,34.135,0.0,0.0
Qatar,1984,QAT,35.402,0.0,0.0
Qatar,1985,QAT,33.86,0.0,0.0
Qatar,1986,QAT,34.729,0.0,0.0
Qatar,1987,QAT,28.93,0.0,0.0
Qatar,1988,QAT,28.969,0.0,0.0
Qatar,1989,QAT,33.619,0.0,0.0
Qatar,1990,QAT,25.962,0.0,0.0
Qatar,1991,QAT,38.285,0.0,0.0
Qatar,1992,QAT,57.097,0.0,0.0
Qatar,1993,QAT,63.4,0.0,0.0
Qatar,1994,QAT,64.819,0.0,0.0
Qatar,1995,QAT,64.491,0.0,0.0
Qatar,1996,QAT,65.162,0.0,0.0
Qatar,1997,QAT,76.715,0.0,0.0
Qatar,1998,QAT,63.665,0.0,0.0
Qatar,1999,QAT,59.305,0.0,0.0
Qatar,2000,QAT,62.646,0.0,0.0
Qatar,2001,QAT,67.727,0.0,0.0
Qatar,2002,QAT,63.518,0.0,0.0
Qatar,2003,QAT,62.618,0.0,0.0
Qatar,2004,QAT,61.344,0.0,0.0
Qatar,2005,QAT,57.767,0.0,0.0
Qatar,2006,QAT,61.421,0.0,0.0
Qatar,2007,QAT,49.255,0.0,0.0
Qatar,2008,QAT,43.359,0.0,0.0
Qatar,2009,QAT,41.175,0.0,0.0
Qatar,2010,QAT,43.09,0.0,0.0
Qatar,2011,QAT,45.175,18.029,0.008
Qatar,2012,QAT,49.152,17.112,0.007
Qatar,2013,QAT,44.982,122.3,0.051
Qatar,2014,QAT,41.31,150.887,0.065
Qatar,2015,QAT,38.441,160.42,0.065
Qatar,2016,QAT,35.154,155.687,0.069
Qatar,2017,QAT,39.035,156.597,0.075
Qatar,2018,QAT,37.166,159.788,0.077
Qatar,2019,QAT,36.252,138.719,0.066
Qatar,2020,QAT,36.145,157.173,0.086
Qatar,2021,QAT,37.082,156.079,0.081
Qatar,2022,QAT,37.89,375.654,0.192
Qatar,2023,QAT,40.128,1696.53,0.816
Qatar,2024,QAT,41.271,1738.326,0.811
Romania,1965,ROU,4.202,149.183,1.002
Romania,1966,ROU,4.479,153.119,0.968
Romania,1967,ROU,4.844,215.806,1.237
Romania,1968,ROU,5.169,224.104,1.23
Romania,1969,ROU,5.661,312.577,1.519
Romania,1970,ROU,5.996,384.915,1.785
Romania,1971,ROU,6.192,615.277,2.728
Romania,1972,ROU,6.432,992.296,4.232
Romania,1973,ROU,6.957,1007.961,3.997
Romania,1974,ROU,7.161,1119.375,4.459
Romania,1975,ROU,7.611,1222.62,4.516
Romania,1976,ROU,8.107,1047.529,3.627
Romania,1977,ROU,8.195,1196.227,3.943
Romania,1978,ROU,8.837,1348.237,4.159
Romania,1979,ROU,8.87,1430.416,4.358
Romania,1980,ROU,8.838,1584.434,4.811
Romania,1981,ROU,8.859,1588.51,4.838
Romania,1982,ROU,8.71,1471.669,4.541
Romania,1983,ROU,8.89,1241.51,3.871
Romania,1984,ROU,8.357,1396.162,4.4
Romania,1985,ROU,8.557,1562.16,4.955
Romania,1986,ROU,8.868,1324.283,4.124
Romania,1987,ROU,9.278,1368.886,4.123
Romania,1988,ROU,9.273,1798.977,5.341
Romania,1989,ROU,9.305,1660.042,4.934
Romania,1990,ROU,7.696,1382.039,4.324
Romania,1991,ROU,6.199,1765.873,6.517
Romania,1992,ROU,5.761,1418.719,5.926
Romania,1993,ROU,5.372,1552.815,6.656
Romania,1994,ROU,5.311,1592.481,7.212
Romania,1995,ROU,5.547,2046.518,8.403
Romania,1996,ROU,5.728,1941.445,7.979
Romania,1997,ROU,5.27,2171.674,9.362
Romania,1998,ROU,4.702,2354.78,11.044
Romania,1999,ROU,4.011,2292.033,12.167
Romania,2000,ROU,4.228,1861.993,9.836
Romania,2001,ROU,4.513,1880.653,9.765
Romania,2002,ROU,4.551,2019.797,10.037
Romania,2003,ROU,4.803,1673.537,8.239
Romania,2004,ROU,4.823,2091.423,9.814
Romania,2005,ROU,4.777,2561.525,11.901
Romania,2006,ROU,4.958,2333.905,10.578
Romania,2007,ROU,5.199,2062.838,9.612
Romania,2008,ROU,5.164,2221.811,10.317
Romania,2009,ROU,4.267,2007.146,10.621
Romania,2010,ROU,4.135,2655.182,13.83
Romania,2011,ROU,4.555,2195.766,10.997
Romania,2012,ROU,4.457,2014.35,10.404
Romania,2013,ROU,3.927,2643.436,14.507
Romania,2014,ROU,3.973,3283.698,17.513
Romania,2015,ROU,3.928,3446.227,18.196
Romania,2016,ROU,3.873,3587.689,18.867
Romania,2017,ROU,4.034,3261.72,16.748
Romania,2018,ROU,4.076,3513.036,17.773
Romania,2019,ROU,3.933,3364.234,17.297
Romania,2020,ROU,3.813,3410.746,18.117
Romania,2021,ROU,4.026,3635.428,18.153
Romania,2022,ROU,3.818,3304.656,17.783
Romania,2023,ROU,3.55,3874.802,20.908
Romania,2024,ROU,3.605,3530.437,19.112
Russia,1985,RUS,16.365,3090.375,4.66
Russia,1986,RUS,16.228,3152.281,4.711
Russia,1987,RUS,16.14,3089.116,4.512
Russia,1988,RUS,16.543,3033.363,4.391
Russia,1989,RUS,16.224,2992.161,4.342
Russia,1990,RUS,17.024,3112.261,4.619
Russia,1991,RUS,16.11,3125.699,4.718
Russia,1992,RUS,13.185,3220.773,5.034
Russia,1993,RUS,12.6,3269.465,5.454
Russia,1994,RUS,11.112,3298.728,6.035
Russia,1995,RUS,10.913,3302.836,6.39
Russia,1996,RUS,10.714,2895.739,5.811
Russia,1997,RUS,10.023,2958.969,6.271
Russia,1998,RUS,9.929,2983.365,6.325
Russia,1999,RUS,10.147,3028.976,6.326
Russia,2000,RUS,10.091,3108.138,6.354
Russia,2001,RUS,10.389,3290.159,6.595
Russia,2002,RUS,10.335,3048.324,6.127
Russia,2003,RUS,10.556,2917.368,5.738
Russia,2004,RUS,10.644,3289.115,6.387
Russia,2005,RUS,10.816,3218.834,6.235
Russia,2006,RUS,11.266,3226.326,5.962
Russia,2007,RUS,11.291,3283.726,6.025
Russia,2008,RUS,11.492,3033.945,5.539
Russia,2009,RUS,10.741,3188.867,6.13
Russia,2010,RUS,11.346,3023.876,5.597
Russia,2011,RUS,11.698,2944.808,5.274
Russia,2012,RUS,11.782,2930.673,5.226
Russia,2013,RUS,11.324,3214.61,5.816
Russia,2014,RUS,11.298,3060.822,5.531
Russia,2015,RUS,11.254,2945.668,5.423
Russia,2016,RUS,11.177,3204.763,5.807
Russia,2017,RUS,11.362,3194.574,5.769
Russia,2018,RUS,11.677,3271.692,5.709
Russia,2019,RUS,11.632,3327.536,5.855
Russia,2020,RUS,11.149,3664.498,6.679
Russia,2021,RUS,11.482,3742.724,6.586
Russia,2022,RUS,11.509,3491.902,5.92
Russia,2023,RUS,11.916,3543.938,5.913
Russia,2024,RUS,12.295,3731.375,5.999
Saudi Arabia,1965,SAU,1.44,0.0,0.0
Saudi Arabia,1966,SAU,2.108,0.0,0.0
Saudi Arabia,1967,SAU,8.072,0.0,0.0
Saudi Arabia,1968,SAU,8.858,0.0,0.0
Saudi Arabia,1969,SAU,10.322,0.0,0.0
Saudi Arabia,1970,SAU,12.702,0.0,0.0
Saudi Arabia,1971,SAU,16.046,0.0,0.0
Saudi Arabia,1972,SAU,17.994,0.0,0.0
Saudi Arabia,1973,SAU,23.148,0.0,0.0
Saudi Arabia,1974,SAU,22.828,0.0,0.0
Saudi Arabia,1975,SAU,18.274,0.0,0.0
Saudi Arabia,1976,SAU,21.102,0.0,0.0
Saudi Arabia,1977,SAU,23.228,0.0,0.0
Saudi Arabia,1978,SAU,21.372,0.0,0.0
Saudi Arabia,1979,SAU,24.195,0.0,0.0
Saudi Arabia,1980,SAU,27.982,0.0,0.0
Saudi Arabia,1981,SAU,27.302,0.0,0.0
Saudi Arabia,1982,SAU,23.133,0.0,0.0
Saudi Arabia,1983,SAU,22.172,0.0,0.0
Saudi Arabia,1984,SAU,20.201,0.0,0.0
Saudi Arabia,1985,SAU,21.148,0.0,0.0
Saudi Arabia,1986,SAU,23.708,0.0,0.0
Saudi Arabia,1987,SAU,20.855,0.0,0.0
Saudi Arabia,1988,SAU,21.0,0.0,0.0
Saudi Arabia,1989,SAU,20.08,0.0,0.0
Saudi Arabia,1990,SAU,17.101,0.0,0.0
Saudi Arabia,1991,SAU,21.91,0.0,0.0
Saudi Arabia,1992,SAU,23.618,0.0,0.0
Saudi Arabia,1993,SAU,24.374,0.0,0.0
Saudi Arabia,1994,SAU,22.84,0.0,0.0
Saudi Arabia,1995,SAU,20.664,0.0,0.0
Saudi Arabia,1996,SAU,19.485,0.0,0.0
Saudi Arabia,1997,SAU,15.802,0.0,0.0
Saudi Arabia,1998,SAU,14.67,0.0,0.0
Saudi Arabia,1999,SAU,15.364,0.0,0.0
Saudi Arabia,2000,SAU,19.14,0.0,0.0
Saudi Arabia,2001,SAU,19.034,0.0,0.0
Saudi Arabia,2002,SAU,19.37,0.0,0.0
Saudi Arabia,2003,SAU,18.695,0.0,0.0
Saudi Arabia,2004,SAU,20.728,0.0,0.0
Saudi Arabia,2005,SAU,20.05,0.0,0.0
Saudi Arabia,2006,SAU,20.736,0.0,0.0
Saudi Arabia,2007,SAU,18.925,0.0,0.0
Saudi Arabia,2008,SAU,20.158,0.069,0.0
Saudi Arabia,2009,SAU,20.81,0.066,0.0
Saudi Arabia,2010,SAU,22.087,0.423,0.0
Saudi Arabia,2011,SAU,20.694,0.535,0.001
Saudi Arabia,2012,SAU,22.382,2.442,0.002
Saudi Arabia,2013,SAU,20.808,3.876,0.004
Saudi Arabia,2014,SAU,20.177,4.026,0.004
Saudi Arabia,2015,SAU,20.836,3.875,0.004
Saudi Arabia,2016,SAU,20.873,3.753,0.004
Saudi Arabia,2017,SAU,20.937,5.673,0.005
Saudi Arabia,2018,SAU,21.479,13.46,0.013
Saudi Arabia,2019,SAU,23.245,17.255,0.018
Saudi Arabia,2020,SAU,21.089,73.027,0.078
Saudi Arabia,2021,SAU,22.197,78.621,0.083
