Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy,GDP per capita,World region according to OWID
Chile,2018,CHL,4.469,5737.569,23.426,28492.662,South America
Chile,2019,CHL,4.791,5498.917,22.541,28218.535,South America
Chile,2020,CHL,4.139,5607.275,24.874,26248.562,South America
Chile,2021,CHL,4.298,5670.241,23.421,29089.85,South America
Chile,2022,CHL,4.385,6624.364,26.079,29569.479,South America
Chile,2023,CHL,3.948,7551.206,30.347,29563.678,South America
Chile,2024,CHL,3.983,8320.069,32.254,30182.787,South America
China,1990,CHN,2.153,305.377,4.45,1666.9277,Asia
China,1991,CHN,2.237,296.03,4.168,1798.2761,Asia
China,1992,CHN,2.306,307.067,4.157,2030.3864,Asia
China,1993,CHN,2.434,353.093,4.483,2286.7598,Asia
China,1994,CHN,2.559,386.763,4.668,2556.6406,Asia
China,1995,CHN,2.747,443.016,5.239,2808.034,Asia
China,1996,CHN,2.843,428.301,4.849,3055.9697,Asia
China,1997,CHN,2.83,445.941,5.057,3305.7905,Asia
China,1998,CHN,2.682,448.695,5.119,3533.566,Asia
China,1999,CHN,2.817,440.648,4.893,3774.1377,Asia
China,2000,CHN,2.87,494.205,5.336,4066.0364,Asia
China,2001,CHN,2.912,607.195,6.251,4372.157,Asia
China,2002,CHN,3.185,622.486,5.922,4744.3984,Asia
China,2003,CHN,3.735,609.123,5.001,5192.006,Asia
China,2004,CHN,4.002,749.292,5.289,5684.169,Asia
China,2005,CHN,4.49,837.932,5.239,6298.323,Asia
China,2006,CHN,4.921,917.823,5.267,7057.1,Asia
China,2007,CHN,5.261,1017.971,5.407,8013.716,Asia
China,2008,CHN,5.617,1334.688,6.872,8743.745,Asia
China,2009,CHN,5.871,1321.505,6.56,9518.433,Asia
China,2010,CHN,6.37,1539.434,7.195,10476.3125,Asia
China,2011,CHN,6.999,1536.1,6.697,11405.018,Asia
China,2012,CHN,7.132,1911.994,8.068,12217.8545,Asia
China,2013,CHN,7.21,2068.756,8.474,13080.829,Asia
China,2014,CHN,7.188,2409.527,9.69,13968.581,Asia
China,2015,CHN,7.061,2569.688,10.278,14856.78,Asia
China,2016,CHN,6.943,2771.958,11.113,15772.765,Asia
China,2017,CHN,7.08,3004.447,11.666,16757.973,Asia
China,2018,CHN,7.292,3283.339,12.224,17806.791,Asia
China,2019,CHN,7.526,3579.899,12.786,18820.514,Asia
China,2020,CHN,7.641,3864.766,13.396,19215.154,Asia
China,2021,CHN,7.911,4325.467,14.195,20843.297,Asia
China,2022,CHN,8.218,4710.262,15.218,21499.383,Asia
China,2023,CHN,8.556,5079.972,15.505,22687.076,Asia
China,2024,CHN,8.658,5967.699,17.472,23845.62,Asia
Colombia,1990,COL,1.753,2380.81,31.201,9998.811,South America
Colombia,1991,COL,1.71,2352.306,30.631,9996.098,South America
Colombia,1992,COL,1.817,1864.69,23.802,10196.433,South America
Colombia,1993,COL,1.837,2281.972,27.369,10533.115,South America
Colombia,1994,COL,1.907,2574.588,29.116,10927.938,South America
Colombia,1995,COL,1.658,2523.416,28.416,11279.0,South America
Colombia,1996,COL,1.635,2730.765,30.151,11303.131,South America
Colombia,1997,COL,1.754,2395.993,26.432,11483.505,South America
Colombia,1998,COL,1.735,2306.488,25.565,11343.88,South America
Colombia,1999,COL,1.438,2471.497,30.0,10679.709,South America
Colombia,2000,COL,1.438,2229.584,28.239,10813.494,South America
Colombia,2001,COL,1.422,2239.79,28.572,10823.45,South America
Colombia,2002,COL,1.374,2346.211,30.439,10925.148,South America
Colombia,2003,COL,1.393,2446.112,31.64,11183.291,South America
Colombia,2004,COL,1.308,2539.462,31.689,11607.938,South America
Colombia,2005,COL,1.43,2547.537,32.783,11999.255,South America
Colombia,2006,COL,1.463,2743.792,30.936,12636.625,South America
Colombia,2007,COL,1.403,2799.936,31.46,13318.304,South America
Colombia,2008,COL,1.531,2861.798,31.267,13591.061,South America
Colombia,2009,COL,1.621,2578.977,28.771,13586.752,South America
Colombia,2010,COL,1.685,2555.523,27.404,14037.064,South America
Colombia,2011,COL,1.661,3019.007,31.371,14852.37,South America
Colombia,2012,COL,1.721,2945.698,29.023,15279.479,South America
Colombia,2013,COL,1.873,2717.605,26.267,15912.247,South America
Colombia,2014,COL,1.977,2734.253,25.308,16480.363,South America
Colombia,2015,COL,1.938,2703.265,25.545,16821.38,South America
Colombia,2016,COL,1.931,2778.37,24.363,17003.244,South America
Colombia,2017,COL,1.734,3264.696,28.787,16986.033,South America
Colombia,2018,COL,1.852,3200.266,27.908,17104.13,South America
Colombia,2019,COL,1.983,3027.786,26.754,17336.771,South America
Colombia,2020,COL,1.823,2729.87,27.111,15861.5,South America
Colombia,2021,COL,2.027,3224.22,29.666,17383.09,South America
Colombia,2022,COL,1.729,3386.844,28.384,18458.72,South America
Colombia,2023,COL,1.72,3170.562,27.398,18382.998,South America
Colombia,2024,COL,1.752,2995.359,26.093,18477.215,South America
Croatia,1990,HRV,4.733,2257.567,10.903,22264.836,Europe
Croatia,1991,HRV,3.523,3187.316,18.574,17900.506,Europe
Croatia,1992,HRV,3.425,2530.111,15.173,16194.747,Europe
Croatia,1993,HRV,3.554,2684.656,15.264,14815.23,Europe
Croatia,1994,HRV,3.434,3232.946,18.019,15511.109,Europe
Croatia,1995,HRV,3.64,3423.347,18.212,16672.887,Europe
Croatia,1996,HRV,3.8,4793.417,23.558,17935.748,Europe
Croatia,1997,HRV,4.122,3610.192,17.617,19135.143,Europe
Croatia,1998,HRV,4.283,3768.665,17.157,19578.027,Europe
Croatia,1999,HRV,4.579,4647.123,20.22,19495.918,Europe
Croatia,2000,HRV,4.543,4144.108,18.794,20269.08,Europe
Croatia,2001,HRV,4.83,4611.717,19.785,21719.521,Europe
Croatia,2002,HRV,5.09,3723.187,15.94,22966.451,Europe
Croatia,2003,HRV,5.393,3453.096,14.114,24238.408,Europe
Croatia,2004,HRV,5.302,4799.53,18.938,25242.223,Europe
Croatia,2005,HRV,5.4,4400.441,17.569,26300.592,Europe
Croatia,2006,HRV,5.444,4119.209,16.644,27627.291,Europe
Croatia,2007,HRV,5.747,2929.811,11.745,29028.611,Europe
Croatia,2008,HRV,5.45,3583.833,14.47,29604.826,Europe
Croatia,2009,HRV,5.046,4579.617,18.759,27617.043,Europe
Croatia,2010,HRV,4.877,5633.829,22.716,27309.94,Europe
Croatia,2011,HRV,4.816,3215.896,14.713,27374.002,Europe
Croatia,2012,HRV,4.473,3273.425,16.074,26888.752,Europe
Croatia,2013,HRV,4.337,5695.11,25.559,27020.545,Europe
Croatia,2014,HRV,4.183,6095.598,27.249,27076.57,Europe
Croatia,2015,HRV,4.253,4648.833,21.651,28037.549,Europe
Croatia,2016,HRV,4.371,5146.779,22.794,29326.32,Europe
Croatia,2017,HRV,4.587,4443.053,19.346,30779.994,Europe
Croatia,2018,HRV,4.396,6229.668,25.936,32093.988,Europe
Croatia,2019,HRV,4.47,5523.465,23.27,33419.375,Europe
Croatia,2020,HRV,4.267,5710.334,25.033,30917.37,Europe
Croatia,2021,HRV,4.434,7078.805,28.683,35139.145,Europe
Croatia,2022,HRV,4.501,5897.55,25.053,37930.586,Europe
Croatia,2023,HRV,4.74,7844.346,29.586,39316.152,Europe
Croatia,2024,HRV,4.765,7278.627,27.778,40751.957,Europe
Cyprus,1990,CYP,5.896,0.0,0.0,26324.797,Europe
Cyprus,1991,CYP,6.429,0.0,0.0,25841.805,Europe
Cyprus,1992,CYP,6.798,0.0,0.0,27528.715,Europe
Cyprus,1993,CYP,6.964,0.0,0.0,27060.002,Europe
Cyprus,1994,CYP,7.097,0.0,0.0,28069.936,Europe
Cyprus,1995,CYP,6.799,0.0,0.0,29870.773,Europe
Cyprus,1996,CYP,7.061,0.0,0.0,29765.502,Europe
Cyprus,1997,CYP,7.022,0.0,0.0,30121.574,Europe
Cyprus,1998,CYP,7.213,0.0,0.0,31572.766,Europe
Cyprus,1999,CYP,7.37,0.0,0.0,32781.875,Europe
Cyprus,2000,CYP,7.499,0.0,0.0,34369.88,Europe
Cyprus,2001,CYP,7.239,0.0,0.0,35345.34,Europe
Cyprus,2002,CYP,7.308,0.0,0.0,36243.496,Europe
Cyprus,2003,CYP,7.564,0.0,0.0,36744.973,Europe
Cyprus,2004,CYP,7.65,2.01,0.007,38079.086,Europe
Cyprus,2005,CYP,7.674,2.389,0.007,39356.164,Europe
Cyprus,2006,CYP,7.761,3.9,0.012,40529.47,Europe
Cyprus,2007,CYP,7.9,18.823,0.058,41698.445,Europe
Cyprus,2008,CYP,7.966,193.215,0.588,42147.43,Europe
Cyprus,2009,CYP,7.606,243.854,0.773,40204.23,Europe
Cyprus,2010,CYP,7.157,330.528,1.095,40060.457,Europe
Cyprus,2011,CYP,6.797,587.814,2.0,39214.004,Europe
Cyprus,2012,CYP,6.231,750.603,2.771,37289.62,Europe
Cyprus,2013,CYP,5.556,877.477,3.68,34873.137,Europe
Cyprus,2014,CYP,5.766,791.75,3.369,34353.93,Europe
Cyprus,2015,CYP,5.701,947.506,3.967,35451.582,Europe
Cyprus,2016,CYP,5.941,971.309,3.794,37585.184,Europe
Cyprus,2017,CYP,5.955,972.745,3.751,39409.348,Europe
Cyprus,2018,CYP,5.764,1015.533,3.984,41399.934,Europe
Cyprus,2019,CYP,5.693,1116.579,4.432,43249.793,Europe
Cyprus,2020,CYP,5.301,1382.964,6.388,41297.48,Europe
Cyprus,2021,CYP,5.276,1667.171,7.388,45322.543,Europe
Cyprus,2022,CYP,5.311,1839.98,7.765,48168.504,Europe
Cyprus,2023,CYP,5.344,2200.973,9.266,48958.18,Europe
Cyprus,2024,CYP,5.374,2634.941,10.795,50082.72,Europe
Czechia,1990,CZE,15.944,313.046,0.591,27918.137,Europe
Czechia,1991,CZE,14.449,293.563,0.609,24734.77,Europe
Czechia,1992,CZE,14.129,379.573,0.812,24584.33,Europe
Czechia,1993,CZE,13.578,421.354,0.91,24573.992,Europe
Czechia,1994,CZE,12.853,497.957,1.104,25279.791,Europe
Czechia,1995,CZE,12.764,679.875,1.445,26869.02,Europe
Czechia,1996,CZE,13.114,644.613,1.323,28021.67,Europe
Czechia,1997,CZE,12.737,645.697,1.379,27884.74,Europe
Czechia,1998,CZE,12.247,596.237,1.31,27801.44,Europe
Czechia,1999,CZE,11.381,711.628,1.629,28213.455,Europe
Czechia,2000,CZE,12.429,705.181,1.525,29427.406,Europe
Czechia,2001,CZE,12.428,765.526,1.618,30399.873,Europe
Czechia,2002,CZE,12.109,892.457,1.884,30919.549,Europe
Czechia,2003,CZE,12.449,586.99,1.173,31949.297,Europe
Czechia,2004,CZE,12.504,788.203,1.538,33452.34,Europe
Czechia,2005,CZE,12.229,853.339,1.695,35535.746,Europe
Czechia,2006,CZE,12.279,973.421,1.902,37786.88,Europe
Czechia,2007,CZE,12.417,952.386,1.887,39629.008,Europe
Czechia,2008,CZE,11.845,1139.389,2.311,40328.344,Europe
Czechia,2009,CZE,11.033,1479.038,3.141,38175.14,Europe
Czechia,2010,CZE,11.226,1836.23,3.759,39097.387,Europe
Czechia,2011,CZE,10.974,2258.142,4.745,39708.164,Europe
Czechia,2012,CZE,10.59,2458.282,5.199,39347.05,Europe
Czechia,2013,CZE,10.152,2790.276,6.019,39317.555,Europe
Czechia,2014,CZE,9.911,2827.414,6.231,40158.016,Europe
Czechia,2015,CZE,9.976,2865.044,6.44,42066.574,Europe
Czechia,2016,CZE,10.125,2851.625,6.502,43069.465,Europe
Czechia,2017,CZE,10.22,2922.103,6.312,45177.523,Europe
Czechia,2018,CZE,10.079,2849.195,6.179,46301.082,Europe
Czechia,2019,CZE,9.569,3035.644,6.744,47763.617,Europe
Czechia,2020,CZE,8.688,3143.186,7.539,45119.938,Europe
Czechia,2021,CZE,9.176,3204.014,7.275,47796.035,Europe
Czechia,2022,CZE,8.905,3133.652,7.496,48390.66,Europe
Czechia,2023,CZE,7.7,3167.616,8.386,47558.41,Europe
Czechia,2024,CZE,7.044,3541.2,9.746,47963.9,Europe
Denmark,1990,DNK,10.402,472.533,1.204,46200.477,Europe
Denmark,1991,DNK,12.437,627.774,1.391,46752.67,Europe
Denmark,1992,DNK,11.279,821.416,1.949,47540.926,Europe
Denmark,1993,DNK,11.674,1006.847,2.261,47345.414,Europe
Denmark,1994,DNK,12.422,968.225,2.034,49684.137,Europe
Denmark,1995,DNK,11.781,1027.221,2.209,50927.547,Europe
Denmark,1996,DNK,14.231,1151.929,2.093,52106.562,Europe
Denmark,1997,DNK,12.382,1603.764,3.228,53534.613,Europe
Denmark,1998,DNK,11.545,2126.448,4.456,54581.414,Europe
Denmark,1999,DNK,11.021,2371.869,5.143,56015.355,Europe
Denmark,2000,DNK,10.17,2983.262,6.759,57907.504,Europe
Denmark,2001,DNK,10.431,3116.031,7.065,58248.555,Europe
Denmark,2002,DNK,10.334,3594.583,8.197,58327.83,Europe
Denmark,2003,DNK,11.25,4267.713,9.054,58425.965,Europe
Denmark,2004,DNK,10.195,4998.214,11.24,59893.094,Europe
Denmark,2005,DNK,9.509,5123.191,11.955,61137.68,Europe
Denmark,2006,DNK,10.943,4788.764,10.242,63262.742,Europe
Denmark,2007,DNK,10.017,5295.982,11.953,63604.562,Europe
Denmark,2008,DNK,9.33,5140.143,12.095,62968.16,Europe
Denmark,2009,DNK,8.845,5103.104,12.844,59516.508,Europe
Denmark,2010,DNK,8.866,6323.977,14.973,60190.633,Europe
Denmark,2011,DNK,7.941,7283.569,18.525,60729.055,Europe
Denmark,2012,DNK,7.128,7716.608,21.232,60497.69,Europe
Denmark,2013,DNK,7.437,8152.597,21.856,61085.03,Europe
Denmark,2014,DNK,6.657,9013.272,25.305,61552.8,Europe
Denmark,2015,DNK,6.177,9334.219,27.025,62405.715,Europe
Denmark,2016,DNK,6.445,9036.45,26.005,63823.45,Europe
Denmark,2017,DNK,6.013,10584.267,30.501,65352.4,Europe
Denmark,2018,DNK,5.973,10008.392,29.38,66238.7,Europe
Denmark,2019,DNK,5.323,11090.295,30.183,67131.47,Europe
Denmark,2020,DNK,4.853,11238.187,34.672,65744.44,Europe
Denmark,2021,DNK,5.055,12497.036,38.81,69715.18,Europe
Denmark,2022,DNK,4.929,13167.903,40.792,69475.32,Europe
Denmark,2023,DNK,4.847,13156.062,40.938,69379.22,Europe
Denmark,2024,DNK,4.746,13416.325,41.722,71431.29,Europe
Ecuador,1990,ECU,1.575,1322.545,17.296,9104.816,South America
Ecuador,1991,ECU,1.514,1317.444,15.927,9292.618,South America
Ecuador,1992,ECU,2.013,1263.984,15.684,9291.371,South America
Ecuador,1993,ECU,2.163,1446.912,17.698,9284.315,South America
Ecuador,1994,ECU,1.261,1603.637,18.394,9494.175,South America
Ecuador,1995,ECU,2.03,1236.775,15.267,9525.177,South America
Ecuador,1996,ECU,2.145,1491.886,16.502,9509.275,South America
Ecuador,1997,ECU,1.618,1508.627,15.246,9739.267,South America
Ecuador,1998,ECU,1.887,1475.162,15.101,9876.751,South America
Ecuador,1999,ECU,1.764,1598.562,18.299,9242.967,South America
Ecuador,2000,ECU,1.651,1666.164,20.573,9183.052,South America
Ecuador,2001,ECU,1.815,1512.864,18.737,9405.117,South America
Ecuador,2002,ECU,1.892,1569.01,20.06,9697.556,South America
Ecuador,2003,ECU,2.028,1463.111,18.572,9802.814,South America
Ecuador,2004,ECU,2.154,1476.705,17.818,10290.663,South America
Ecuador,2005,ECU,2.214,1359.451,15.75,10660.205,South America
Ecuador,2006,ECU,2.114,1385.597,15.435,10933.49,South America
Ecuador,2007,ECU,2.4,1725.375,18.628,10952.822,South America
Ecuador,2008,ECU,2.092,2089.568,21.549,11474.525,South America
Ecuador,2009,ECU,2.281,1679.4,18.011,11403.527,South America
Ecuador,2010,ECU,2.419,1543.154,15.137,11665.698,South America
Ecuador,2011,ECU,2.511,1940.662,18.275,12449.078,South America
Ecuador,2012,ECU,2.408,2087.352,18.909,12961.026,South America
Ecuador,2013,ECU,2.511,1856.248,16.519,13689.152,South America
Ecuador,2014,ECU,2.729,1914.7,16.451,14064.799,South America
Ecuador,2015,ECU,2.539,2143.324,18.756,13881.57,South America
Ecuador,2016,ECU,2.386,2529.782,22.601,13586.516,South America
Ecuador,2017,ECU,2.339,3112.667,27.196,14179.153,South America
Ecuador,2018,ECU,2.255,3124.729,26.236,14083.507,South America
Ecuador,2019,ECU,2.312,3632.526,30.382,13870.489,South America
Ecuador,2020,ECU,1.851,3531.984,34.624,12440.326,South America
Ecuador,2021,ECU,2.159,3661.975,31.038,13507.444,South America
Ecuador,2022,ECU,2.36,3492.379,28.426,14186.639,South America
Ecuador,2023,ECU,2.481,3549.655,27.974,14343.019,South America
Ecuador,2024,ECU,2.535,3177.811,25.358,13935.539,South America
Egypt,1990,EGY,1.248,473.439,7.097,8006.6216,Africa
Egypt,1991,EGY,1.24,458.852,6.979,7876.5527,Africa
Egypt,1992,EGY,1.259,442.777,6.965,8034.5625,Africa
Egypt,1993,EGY,1.444,445.592,7.168,8079.0547,Africa
Egypt,1994,EGY,1.361,463.556,7.245,8221.047,Africa
Egypt,1995,EGY,1.492,473.536,7.134,8423.578,Africa
Egypt,1996,EGY,1.448,475.92,6.947,8662.331,Africa
Egypt,1997,EGY,1.621,477.808,6.835,8950.654,Africa
Egypt,1998,EGY,1.777,480.727,6.75,9245.479,Africa
Egypt,1999,EGY,1.776,522.477,6.992,9588.859,Africa
Egypt,2000,EGY,1.954,541.95,6.998,9981.628,Africa
Egypt,2001,EGY,1.693,540.016,6.824,10117.333,Africa
Egypt,2002,EGY,1.684,510.578,6.405,10143.506,Africa
Egypt,2003,EGY,1.926,462.897,5.599,10250.377,Africa
Egypt,2004,EGY,1.911,454.751,5.317,10451.821,Africa
Egypt,2005,EGY,2.058,436.039,5.073,10700.609,Africa
Egypt,2006,EGY,2.157,432.932,4.876,11211.832,Africa
Egypt,2007,EGY,2.245,469.616,5.061,11782.006,Africa
Egypt,2008,EGY,2.281,492.5,5.101,12391.585,Africa
Egypt,2009,EGY,2.346,444.293,4.525,12728.081,Africa
Egypt,2010,EGY,2.273,420.096,4.198,13128.988,Africa
Egypt,2011,EGY,2.434,418.902,4.063,13082.427,Africa
Egypt,2012,EGY,2.281,411.324,3.92,13076.806,Africa
Egypt,2013,EGY,2.298,398.078,3.909,13058.075,Africa
Egypt,2014,EGY,2.33,384.951,3.913,13136.365,Africa
Egypt,2015,EGY,2.276,397.043,4.062,13425.912,Africa
Egypt,2016,EGY,2.412,391.249,3.87,13727.32,Africa
Egypt,2017,EGY,2.443,373.691,3.627,14018.36,Africa
Egypt,2018,EGY,2.289,387.53,3.832,14488.209,Africa
Egypt,2019,EGY,2.176,450.841,4.638,15026.568,Africa
Egypt,2020,EGY,2.253,536.773,5.968,15309.236,Africa
Egypt,2021,EGY,2.405,562.972,5.908,15579.016,Africa
Egypt,2022,EGY,2.219,558.681,5.687,16360.391,Africa
Egypt,2023,EGY,2.185,553.096,5.804,16691.387,Africa
Egypt,2024,EGY,2.217,556.239,5.778,16798.152,Africa
Estonia,1990,EST,23.503,0.0,0.0,19163.229,Europe
Estonia,1991,EST,21.806,0.0,0.0,17718.955,Europe
Estonia,1992,EST,15.85,0.0,0.0,14225.231,Europe
Estonia,1993,EST,12.918,0.0,0.0,13758.295,Europe
Estonia,1994,EST,13.579,0.0,0.0,13824.843,Europe
Estonia,1995,EST,12.427,12.906,0.03,14710.969,Europe
Estonia,1996,EST,13.267,10.891,0.024,15667.591,Europe
Estonia,1997,EST,13.136,17.587,0.038,17915.453,Europe
Estonia,1998,EST,11.999,26.573,0.064,18873.375,Europe
Estonia,1999,EST,11.349,36.86,0.096,18737.898,Europe
Estonia,2000,EST,11.074,132.973,0.335,20528.57,Europe
Estonia,2001,EST,11.432,64.251,0.154,21874.695,Europe
Estonia,2002,EST,11.134,75.069,0.18,23539.906,Europe
Estonia,2003,EST,12.584,96.837,0.211,25487.533,Europe
Estonia,2004,EST,12.712,130.754,0.278,27384.084,Europe
Estonia,2005,EST,12.614,227.007,0.477,30164.006,Europe
Estonia,2006,EST,12.205,275.798,0.583,33304.594,Europe
Estonia,2007,EST,14.866,312.401,0.568,35989.863,Europe
Estonia,2008,EST,13.324,441.856,0.871,34236.95,Europe
Estonia,2009,EST,10.794,1196.797,2.722,29284.404,Europe
Estonia,2010,EST,14.244,2402.973,4.38,30070.299,Europe
Estonia,2011,EST,14.275,2659.8,4.847,32456.121,Europe
Estonia,2012,EST,13.429,3327.022,6.0,33768.574,Europe
Estonia,2013,EST,14.898,2759.502,4.703,34484.223,Europe
Estonia,2014,EST,14.29,3165.217,5.622,35723.625,Europe
Estonia,2015,EST,12.004,3466.94,6.658,36356.44,Europe
Estonia,2016,EST,13.248,3491.503,6.508,37470.043,Europe
Estonia,2017,EST,14.131,4100.069,6.9,39533.465,Europe
Estonia,2018,EST,13.465,4582.517,7.798,40853.65,Europe
Estonia,2019,EST,9.261,4891.178,10.376,42218.96,Europe
Estonia,2020,EST,6.918,6746.387,15.352,40920.527,Europe
Estonia,2021,EST,7.802,6565.309,14.297,44251.54,Europe
Estonia,2022,EST,8.863,6179.36,13.241,43128.633,Europe
Estonia,2023,EST,6.396,5855.083,14.305,41288.617,Europe
Estonia,2024,EST,6.105,7299.87,17.946,41189.668,Europe
Finland,1990,FIN,11.415,9280.447,14.47,38807.117,Europe
Finland,1991,FIN,11.008,10427.364,15.994,36326.082,Europe
Finland,1992,FIN,10.764,11391.946,17.648,34926.383,Europe
Finland,1993,FIN,11.116,11065.631,17.067,34486.754,Europe
Finland,1994,FIN,12.133,10409.118,15.338,35699.72,Europe
Finland,1995,FIN,11.379,11078.025,17.208,37069.63,Europe
Finland,1996,FIN,12.496,10026.09,14.945,38301.51,Europe
Finland,1997,FIN,12.199,11423.412,16.853,40630.92,Europe
Finland,1998,FIN,11.518,13784.965,19.755,42733.445,Europe
Finland,1999,FIN,11.398,11959.002,17.504,44505.71,Europe
Finland,2000,FIN,11.015,13125.509,19.163,46968.84,Europe
Finland,2001,FIN,12.051,12052.025,17.238,48099.3,Europe
Finland,2002,FIN,12.508,11114.449,15.842,48792.49,Europe
Finland,2003,FIN,13.938,10694.037,14.248,49655.547,Europe
Finland,2004,FIN,13.187,14124.952,18.999,51494.707,Europe
Finland,2005,FIN,10.877,12817.831,19.045,52744.047,Europe
Finland,2006,FIN,12.983,12334.776,17.117,54653.98,Europe
Finland,2007,FIN,12.624,13111.018,18.351,57313.293,Europe
Finland,2008,FIN,11.033,14909.633,21.795,57494.586,Europe
Finland,2009,FIN,10.474,11758.009,18.615,52599.15,Europe
Finland,2010,FIN,11.95,13082.733,19.122,54017.945,Europe
Finland,2011,FIN,10.513,13137.611,20.478,55053.39,Europe
Finland,2012,FIN,9.449,15120.541,24.392,53957.668,Europe
Finland,2013,FIN,9.509,13737.791,22.15,53183.43,Europe
Finland,2014,FIN,8.719,14412.535,24.195,52710.734,Europe
Finland,2015,FIN,8.065,16260.123,27.515,52782.49,Europe
Finland,2016,FIN,8.598,15521.872,25.935,53984.633,Europe
Finland,2017,FIN,8.107,16364.369,27.99,55637.227,Europe
Finland,2018,FIN,8.292,16683.545,27.99,56226.336,Europe
Finland,2019,FIN,7.687,16663.199,28.591,56922.49,Europe
Finland,2020,FIN,6.821,18160.797,32.588,55424.86,Europe
Finland,2021,FIN,6.825,19901.895,35.036,56790.375,Europe
Finland,2022,FIN,6.525,19696.879,34.897,57068.305,Europe
Finland,2023,FIN,5.677,20927.711,35.888,56250.88,Europe
Finland,2024,FIN,5.301,22644.117,38.894,56123.15,Europe
France,1990,FRA,6.929,2730.409,5.936,38655.887,Europe
France,1991,FRA,7.318,2908.523,5.941,38937.953,Europe
France,1992,FRA,7.096,3445.254,7.019,39331.902,Europe
France,1993,FRA,6.728,3231.865,6.624,39020.613,Europe
France,1994,FRA,6.585,3909.055,8.129,39801.39,Europe
France,1995,FRA,6.65,3645.56,7.396,40570.72,Europe
France,1996,FRA,6.909,3317.204,6.506,40990.74,Europe
France,1997,FRA,6.762,3225.766,6.447,41876.934,Europe
France,1998,FRA,7.049,3126.331,6.12,43162.543,Europe
France,1999,FRA,6.991,3613.676,7.02,44400.137,Europe
France,2000,FRA,6.85,3319.751,6.409,45922.48,Europe
France,2001,FRA,6.871,3666.771,7.072,46454.87,Europe
France,2002,FRA,6.747,3002.785,5.879,46610.78,Europe
France,2003,FRA,6.799,2911.813,5.675,46730.977,Europe
France,2004,FRA,6.769,2921.737,5.684,47720.44,Europe
France,2005,FRA,6.756,2591.232,5.122,48257.465,Europe
France,2006,FRA,6.554,2842.63,5.702,49223.246,Europe
France,2007,FRA,6.35,3096.374,6.356,50157.785,Europe
France,2008,FRA,6.209,3552.378,7.319,50068.297,Europe
France,2009,FRA,5.885,3375.438,7.409,48404.965,Europe
France,2010,FRA,5.946,3682.448,7.882,49130.42,Europe
France,2011,FRA,5.572,3112.299,6.93,50085.684,Europe
France,2012,FRA,5.59,3888.931,8.714,49935.625,Europe
France,2013,FRA,5.591,4416.388,9.857,50066.53,Europe
France,2014,FRA,5.067,4215.729,9.885,50326.566,Europe
France,2015,FRA,5.116,4107.176,9.568,50682.895,Europe
France,2016,FRA,5.155,4344.005,10.362,50984.074,Europe
France,2017,FRA,5.183,4085.659,9.803,51895.566,Europe
France,2018,FRA,4.931,4836.418,11.513,52560.953,Europe
France,2019,FRA,4.812,4814.923,11.754,53448.555,Europe
France,2020,FRA,4.272,5103.89,13.972,49311.332,Europe
France,2021,FRA,4.65,5006.168,12.914,52517.336,Europe
France,2022,FRA,4.456,4715.598,13.726,53673.812,Europe
France,2023,FRA,4.068,5653.612,15.867,54296.723,Europe
France,2024,FRA,3.969,6138.945,16.465,54799.348,Europe
Germany,1990,DEU,13.233,662.884,1.264,42287.652,Europe
Germany,1991,DEU,12.664,610.564,1.202,44125.145,Europe
Germany,1992,DEU,11.978,710.027,1.438,44672.69,Europe
Germany,1993,DEU,11.774,731.283,1.498,43948.15,Europe
Germany,1994,DEU,11.535,793.376,1.646,44933.293,Europe
Germany,1995,DEU,11.46,863.461,1.788,45475.688,Europe
Germany,1996,DEU,11.666,792.516,1.593,45814.85,Europe
Germany,1997,DEU,11.306,837.673,1.709,46596.18,Europe
Germany,1998,DEU,11.261,912.236,1.868,47565.453,Europe
Germany,1999,DEU,10.963,1020.992,2.112,48547.004,Europe
Germany,2000,DEU,10.99,1329.505,2.738,49875.875,Europe
Germany,2001,DEU,11.171,1381.812,2.798,50606.71,Europe
Germany,2002,DEU,10.952,1637.896,3.365,50406.38,Europe
Germany,2003,DEU,10.894,1690.942,3.477,50111.574,Europe
Germany,2004,DEU,10.678,2098.536,4.316,50704.92,Europe
Germany,2005,DEU,10.578,2399.464,4.992,51182.96,Europe
Germany,2006,DEU,10.85,2868.235,5.797,53222.04,Europe
Germany,2007,DEU,10.408,3511.12,7.37,54832.96,Europe
Germany,2008,DEU,10.561,3628.964,7.523,55425.11,Europe
Germany,2009,DEU,9.761,3695.886,8.147,52484.855,Europe
Germany,2010,DEU,10.228,4005.2,8.465,54738.707,Europe
Germany,2011,DEU,9.95,4636.815,10.168,57858.42,Europe
Germany,2012,DEU,10.061,5292.822,11.46,58017.586,Europe
Germany,2013,DEU,10.263,5500.856,11.603,58089.17,Europe
Germany,2014,DEU,9.74,5811.58,12.84,59108.7,Europe
Germany,2015,DEU,9.757,6542.757,14.318,59573.707,Europe
Germany,2016,DEU,9.642,6492.84,14.101,60407.973,Europe
Germany,2017,DEU,9.441,7250.198,15.388,61866.49,Europe
Germany,2018,DEU,9.101,7434.165,16.263,62381.348,Europe
Germany,2019,DEU,8.481,7920.285,17.811,62849.375,Europe
Germany,2020,DEU,7.739,8283.994,20.017,60203.29,Europe
Germany,2021,DEU,8.101,7699.383,18.082,62530.766,Europe
